"id","name","identifier","address","maps","date_joined","date_created","date_updated"
"137","2409HGO Tepeji del Rio 3","2409","Reforma S/N col San Mateo Primera Sección, Hidalgo cp 42850",NULL,"2024-07-30","2024-07-30 18:46:03.552744+00","2024-07-30 18:41:54.130297+00"
"138","2420Santa Ana Jilotzingo","2420","La Teipa o Enguani S/N col Santa Ana, Estado de México cp 54570",NULL,"2024-07-30","2024-07-30 18:46:03.740179+00","2024-07-30 18:41:54.504928+00"
"139","2546HGO Tula 5","2546","Calzada Nacional No. 1096 col San Marcos, Hidalgo cp 42831",NULL,"2024-07-30","2024-07-30 18:46:03.928063+00","2024-07-30 18:41:54.878717+00"
"140","2547NR Benito Juárez","2547","Av. Juarez No. 11 col Juarez Centro, Estado de México cp 54414",NULL,"2024-07-30","2024-07-30 18:46:04.115736+00","2024-07-30 18:41:55.254215+00"
"141","2548Hacienda Cuautitlan","2548","Hacienda de los Pinos col Hacienda Cuautitlan, Estado de México cp 54803",NULL,"2024-07-30","2024-07-30 18:46:04.302173+00","2024-07-30 18:41:55.629618+00"
"142","2559Jilotepec 4","2559","Vicente Guerrero Poniente S/N Lt. 8 col El Deni, Estado de México cp 54240",NULL,"2024-07-30","2024-07-30 18:46:04.491779+00","2024-07-30 18:41:56.00315+00"
"143","2570Himno Nacional","2570","Av. 20 de Noviembre no. 59 col Santa Anita, Estado de México cp 54457",NULL,"2024-07-30","2024-07-30 18:46:04.679856+00","2024-07-30 18:41:56.375179+00"
"144","2612Sta. Teresa Huehuetoca","2612","Paseo de los Ahuehuetes Manzana 19 Lote 39 col Fraccionamiento Santa Teresa I., Estado de México cp 54964",NULL,"2024-07-30","2024-07-30 18:46:04.86747+00","2024-07-30 18:41:56.7472+00"
"145","2637Polotitlan 3","2637","Calle Zaragoza 116 col Polotitlan de la Ilustración, Estado de México cp 54200",NULL,"2024-07-30","2024-07-30 18:46:05.054683+00","2024-07-30 18:41:57.12211+00"
"146","2647Citara 2","2647","Casa Blanca Mz 6 Lte. 3 col CITARA Ciudad Integral Primera etapa, Estado de México cp 54680",NULL,"2024-07-30","2024-07-30 18:46:05.242544+00","2024-07-30 18:41:57.497617+00"
"147","2693Nicolas Romero 17","2693","Avenida 16 de septiembre número 48 col Centro, Estado de México cp 54400",NULL,"2024-07-30","2024-07-30 18:46:05.429375+00","2024-07-30 18:41:57.874813+00"
"148","2694San Roque","2694","Antiguo Camino a San Mateo S/N col El Prieto, Estado de México cp 54840",NULL,"2024-07-30","2024-07-30 18:46:05.616229+00","2024-07-30 18:41:58.249383+00"
"149","2751Jilotepec 5","2751","Carretera Jilotepec-Corrales KM 2.5 col Ejido de San Pablo Huantepec, Estado de México cp 54250",NULL,"2024-07-30","2024-07-30 18:46:05.806747+00","2024-07-30 18:41:58.62477+00"
"150","2752Cuautitlan 7","2752","Cerrada de Sauces No 77 col Cuautitlan Centro, Estado de México cp 54800",NULL,"2024-07-30","2024-07-30 18:46:05.993507+00","2024-07-30 18:41:58.999967+00"
"151","2754El Dorado 2","2754","Avenida Toltecas Mz 18 Lt 1 No 1 E col El Dorado Huehuetoca Quinta Etapa, Estado de México cp 54696",NULL,"2024-07-30","2024-07-30 18:46:06.1838+00","2024-07-30 18:41:59.383789+00"
"152","2755HGO Huichapan 3","2755","Avenida Pedro Maria Anaya No 102 col Barrio la Campana, Hidalgo cp 42400",NULL,"2024-07-30","2024-07-30 18:46:06.36786+00","2024-07-30 18:41:59.759423+00"
"153","2785HGO Tecozautla Centro","2785","Primera Manzana del Barrio de Hidalgo S/N col Centro, Hidalgo cp 42440",NULL,"2024-07-30","2024-07-30 18:46:06.556652+00","2024-07-30 18:42:00.134185+00"
"154","2831Santa Elena 2","2831","Carretera Cuautitlan Melchor Ocampor S/N col San Mateo Ixtacalco, Estado de México cp 54840",NULL,"2024-07-30","2024-07-30 18:46:06.744125+00","2024-07-30 18:42:00.511348+00"
"155","2841Santa Teresa 2","2841","Paraje denominado el terremonte col Ejido de Huehuetoca, Estado de México cp 54680",NULL,"2024-07-30","2024-07-30 18:46:06.931288+00","2024-07-30 18:42:00.886231+00"
"156","2863Aculco 4","2863","Morelos S/N col Centro, Estado de México cp 50360",NULL,"2024-07-30","2024-07-30 18:46:07.119507+00","2024-07-30 18:42:01.263129+00"
"157","2864Puente Grande","2864","Carretera a Coyotepec,parcela 33 col San Jose Puente Grande, Estado de México cp 54834",NULL,"2024-07-30","2024-07-30 18:46:07.308353+00","2024-07-30 18:42:01.630927+00"
"158","2960Coyotepec Centro","2960","Constitución R*19 col Barrio Chautonco, Estado de México cp 54667",NULL,"2024-07-30","2024-07-30 18:46:07.495141+00","2024-07-30 18:42:02.011076+00"
"159","2961Los Virreyes","2961","Maurel 10, Viv 26, Mz 3, Lt 32 col Barrio la Cañada, Estado de México cp 54685",NULL,"2024-07-30","2024-07-30 18:46:07.682932+00","2024-07-30 18:42:02.384637+00"
"160","QRO Ezequiel Montes","529","Av. Benito Juarez No. 121 col Centro, Querétaro cp 76650",NULL,"2024-07-30","2024-07-30 18:46:07.869816+00","2024-07-30 18:42:02.770734+00"
"161","QRO San Juan del Rio","532","Profesora Mercedes Camacho No. 10 col Centro, Querétaro cp 76800",NULL,"2024-07-30","2024-07-30 18:46:08.057104+00","2024-07-30 18:42:03.153586+00"
"162","QRO Tequisquiapan","574","Lazaro Cardenes No. 20 col Centro, Querétaro cp 76750",NULL,"2024-07-30","2024-07-30 18:46:08.245119+00","2024-07-30 18:42:03.524624+00"
"163","QRO Cadereyta","580","Francisco I. Madero SN col Centro, Querétaro cp 76500",NULL,"2024-07-30","2024-07-30 18:46:08.433824+00","2024-07-30 18:42:03.903453+00"
"164","QRO La Negreta","601","Prolongacion Jazmin s/n col Mision San Jose, Querétaro cp 76900",NULL,"2024-07-30","2024-07-30 18:46:08.622003+00","2024-07-30 18:42:04.277544+00"
"165","QRO Colon","615","Heroes de la Revolución col Centro, Querétaro cp 76270",NULL,"2024-07-30","2024-07-30 18:46:08.809991+00","2024-07-30 18:42:04.653215+00"
"166","QRO Pedregoso","616","Labradorita  # 3 col Infonavit Pedregoso, Querétaro cp 76806",NULL,"2024-07-30","2024-07-30 18:46:08.996839+00","2024-07-30 18:42:05.027898+00"
"167","QRO El Rocio","639","Camino a san Pedro Martir no. 102 entre av de la fuente y av lagos col Los Sauces, Querétaro cp 76114",NULL,"2024-07-30","2024-07-30 18:46:09.183844+00","2024-07-30 18:42:05.399206+00"
"168","QRO El Pueblito","642","Calle Miguel Hidalgo col El Pueblito, Querétaro cp 76900",NULL,"2024-07-30","2024-07-30 18:46:09.371927+00","2024-07-30 18:42:05.774713+00"
"169","QRO Mercado Escobedo","652","Calle Encarnación Cabrera # 10 col Centro, Querétaro cp 76000",NULL,"2024-07-30","2024-07-30 18:46:09.559857+00","2024-07-30 18:42:06.150846+00"
"170","Pedro Escobedo","704","Av. Panamericana No. 40 col Centro, Querétaro cp 76700",NULL,"2024-07-30","2024-07-30 18:46:09.748568+00","2024-07-30 18:42:06.531054+00"
"171","QRO Jauregui","713","Calle. Niños Héroes 21 col Santa Rosa Jáuregui, Querétaro cp 76220",NULL,"2024-07-30","2024-07-30 18:46:09.936409+00","2024-07-30 18:42:06.913858+00"
"172","QRO Ezequiel Montes 2","765","Esquina Hidalgo y General Rodolfo Fierro col Centro, Querétaro cp 76655",NULL,"2024-07-30","2024-07-30 18:46:10.123809+00","2024-07-30 18:42:07.296887+00"
"173","QRO El Tintero","767","Av. Revolucion No. 441 col El Progreso, Querétaro cp 76138",NULL,"2024-07-30","2024-07-30 18:46:10.310939+00","2024-07-30 18:42:07.671458+00"
"174","QRO Plateros","947","Plateros No. 128 col Col. San Pedrito Pañuelas, Querétaro cp 76148",NULL,"2024-07-30","2024-07-30 18:46:10.498135+00","2024-07-30 18:42:08.048065+00"
"175","QRO Toliman","988","Hermenegildo Galeana s/n col Centro, Querétaro cp 7660",NULL,"2024-07-30","2024-07-30 18:46:10.685593+00","2024-07-30 18:42:08.423316+00"
"176","QRO Huimilpan","989","Francisco I. Madero #116 col Centro, Querétaro cp 76950",NULL,"2024-07-30","2024-07-30 18:46:10.874985+00","2024-07-30 18:42:08.798573+00"
"177","QRO Santa Barbara","1108","Emilio Portes Gil s/n col Santa Barbara, Querétaro cp 76905",NULL,"2024-07-30","2024-07-30 18:46:11.079998+00","2024-07-30 18:42:09.173543+00"
"178","QRO Juarez","1120","Juarez Norte 104 col Centro, Querétaro cp 76000",NULL,"2024-07-30","2024-07-30 18:46:11.275917+00","2024-07-30 18:42:09.553701+00"
"179","QRO La Luz","1154","Calle la Piedra No.1210 Col. Ciudad Satelite col Col. Ciudad Satelite, Querétaro cp 76110",NULL,"2024-07-30","2024-07-30 18:46:11.462925+00","2024-07-30 18:42:09.928591+00"
"180","QRO Ezequiel Montes 3","1155","Calle Emiliano Zapata s/n col Centro, Querétaro cp 76650",NULL,"2024-07-30","2024-07-30 18:46:11.650963+00","2024-07-30 18:42:10.303192+00"
"181","QRO Pedro Escobedo 2","1168","Panamericana No. 16 col Centro, Querétaro cp 76700",NULL,"2024-07-30","2024-07-30 18:46:11.838533+00","2024-07-30 18:42:10.68867+00"
"182","QRO Paseos Marques","1244","Av. Paseos del Marques s/n col Paseos del Marques II, Querétaro cp 76245",NULL,"2024-07-30","2024-07-30 18:46:12.02489+00","2024-07-30 18:42:11.063942+00"
"183","QRO Cadereyta 2","1290","Calle Jose MA. Morelos 36 col Centro, Querétaro cp 76500",NULL,"2024-07-30","2024-07-30 18:46:12.213763+00","2024-07-30 18:42:11.438013+00"
"184","QRO Santa Cruz Nieto","1293","Calle Central No 21 col Santa Cruz Nieto, Querétaro cp 76834",NULL,"2024-07-30","2024-07-30 18:46:12.402429+00","2024-07-30 18:42:11.814535+00"
"185","QRO Amealco","1301","Calle 16 de Septiembre s/n col Col. Centro, Querétaro cp 76850",NULL,"2024-07-30","2024-07-30 18:46:12.590191+00","2024-07-30 18:42:12.189864+00"
"186","QRO La Piedad","1302","Av Santa Ines Sin Numero col Col Villas la Piedad II, Querétaro cp 76246",NULL,"2024-07-30","2024-07-30 18:46:12.77726+00","2024-07-30 18:42:12.564958+00"
"187","QRO Jurica","1329","Camelinas 127 col Jurica Pueblo, Querétaro cp 76100",NULL,"2024-07-30","2024-07-30 18:46:12.964773+00","2024-07-30 18:42:12.941535+00"
"188","QRO Villas Santiago","1330","Calle santiago de Qro 103 Lote 2,3,4 col Fracc Villas de santiago, Querétaro cp 76148",NULL,"2024-07-30","2024-07-30 18:46:13.149393+00","2024-07-30 18:42:13.318242+00"
"189","QRO Urbi Villas","1333","Puerta del Sol No. 239 col Ciudad del Sol, Querétaro cp 76116",NULL,"2024-07-30","2024-07-30 18:46:13.332816+00","2024-07-30 18:42:13.704222+00"
"190","QRO Fundadores","1355","Av. Begonias S/N col Fundadores, Querétaro cp 76057",NULL,"2024-07-30","2024-07-30 18:46:13.519983+00","2024-07-30 18:42:14.078342+00"
"191","QRO Cerrito Colorado","1362","Matlazincas N° 307 col Cerrito Colorado, Querétaro cp 76116",NULL,"2024-07-30","2024-07-30 18:46:13.70757+00","2024-07-30 18:42:14.453368+00"
"192","QRO Milenio","1413","Calle camino real de la Carreta N 362 col Fraccionamiento Milenio III, Querétaro cp 76060",NULL,"2024-07-30","2024-07-30 18:46:13.89552+00","2024-07-30 18:42:14.830535+00"
"193","QRO Los Heroes","1444","Hacienda la cañada N16 col Fraccionamiento Los Heroes, Querétaro cp 76246",NULL,"2024-07-30","2024-07-30 18:46:14.084503+00","2024-07-30 18:42:15.205742+00"
"194","QRO Lomas de San Juan","1475","Sierra Tarahumara n°7 col Lomas de San Juan, Querétaro cp 76806",NULL,"2024-07-30","2024-07-30 18:46:14.272331+00","2024-07-30 18:42:15.580052+00"
"195","QRO Pie de La Cuesta","1490","Av. Pie de la Cuesta 2301 col Loma de San Pedrito Peñuelas, Querétaro cp 76148",NULL,"2024-07-30","2024-07-30 18:46:14.460308+00","2024-07-30 18:42:15.95667+00"
"196","QRO San Roque","1517","Av San Roque No. 77 col San Roque, Querétaro cp 76150",NULL,"2024-07-30","2024-07-30 18:46:14.646654+00","2024-07-30 18:42:16.340884+00"
"197","QRO Girasoles","1567","Jalpan No. 118-B col Fracc. Granjas Bhanti, Querétaro cp 76805",NULL,"2024-07-30","2024-07-30 18:46:14.834103+00","2024-07-30 18:42:16.715741+00"
"198","QRO San José El Alto 2","1568","Epigmenio Gonzalez 116 col Villas de San Jose, Querétaro cp 76147",NULL,"2024-07-30","2024-07-30 18:46:15.022554+00","2024-07-30 18:42:17.090435+00"
"199","QRO SJR Cerro Gordo","1719","Av. Valle del Sol Sur No. 501 col Hacienda San Juan, Querétaro cp 76830",NULL,"2024-07-30","2024-07-30 18:46:15.209733+00","2024-07-30 18:42:17.471142+00"
"200","QRO Tequisquiapan 2","1808","Carretera Federal 120 No. 49 col Mateos, Querétaro cp 76750",NULL,"2024-07-30","2024-07-30 18:46:15.39914+00","2024-07-30 18:42:17.846905+00"
"201","QRO Loma Bonita","1811","Calle Popocatepetl # 402 col Loma Bonita, Querétaro cp 76118",NULL,"2024-07-30","2024-07-30 18:46:15.586311+00","2024-07-30 18:42:18.222434+00"
"202","QRO Estadio","1914","Gonzalo Río Arrionte No. 29 col Villas del Sur, Querétaro cp 76040",NULL,"2024-07-30","2024-07-30 18:46:15.773046+00","2024-07-30 18:42:18.599203+00"
"203","LAGUNILLAS","T3289","76980 Qro.","https://maps.app.goo.gl/JZuiAD7j9i6Yvam8A","2024-09-02","2024-09-02 19:49:39.346593+00","2024-09-02 19:49:39.344577+00"
"236","Bernal","T2815","Los Palacios, 76680 Bernal, Qro.","https://maps.app.goo.gl/HTMrciqS1SVYGXoBA","2024-09-06","2024-09-06 13:28:41.561428+00","2024-09-06 13:28:41.547206+00"
"269","Loma bonita 2","T2216",NULL,NULL,"2024-09-06","2024-09-06 17:12:37.432742+00","2024-09-06 17:12:37.42763+00"
"270","LOMA BONITA 2","T2216","Av. Popocatépetl 3072, 76118 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/e2vowJi3tvhgtNoi6","2024-09-06","2024-09-06 17:15:16.907127+00","2024-09-06 17:15:16.904268+00"
"271","LAS ESTANCIAS","T1541","P.º de la Estancia 700, 32380 La Estancia, Gto.","https://maps.app.goo.gl/FQ859hhTnyBAAKyM9","2024-09-06","2024-09-06 17:17:04.123937+00","2024-09-06 17:17:04.121127+00"
"272","SAN PEDRO MARTIR","T1900","76113 San Pedro Mártir, Qro.","https://maps.app.goo.gl/euuWfubv2uyP5FV28","2024-09-06","2024-09-06 17:24:00.277162+00","2024-09-06 17:24:00.274036+00"
"273","Reforma agraria","T2650",NULL,NULL,"2024-09-06","2024-09-06 17:32:54.095434+00","2024-09-06 17:32:54.09138+00"
"274","BELISARIO","T2935","Ley 6 de Enero 1, Casa Blanca, 76030 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/JNUK68AGwHe8xTsM8","2024-09-06","2024-09-06 17:45:37.224279+00","2024-09-06 17:45:37.221811+00"
"302","QRO SJR UNIVERSIDAD","T2983","Avenida Universidad 398, Banthi, 76804 San Juan del Río, Qro.","https://maps.app.goo.gl/PpNSY2Bg9ZcEg8av7","2024-09-09","2024-09-09 06:17:07.622901+00","2024-09-09 06:17:07.61742+00"
"335","MOCTEZUMA","T2399","Av Río Moctezuma 117, San Cayetano, 76806 San Juan del Río, Qro.","https://maps.app.goo.gl/MDW42WnmnkMR7ZEaA","2024-09-09","2024-09-09 16:10:32.36017+00","2024-09-09 16:10:32.354972+00"
"336","MOCTEZUMA","T2399","Av Río Moctezuma 117, San Cayetano, 76806 San Juan del Río, Qro.","https://maps.app.goo.gl/MDW42WnmnkMR7ZEaA","2024-09-09","2024-09-09 16:10:32.40919+00","2024-09-09 16:10:32.401922+00"
"337","FELIPE CARRILLO","T2491","Av. Revolución 102, Felipe Carrillo Puerto, 76138 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/3zESce4QcgKMkE2z6","2024-09-09","2024-09-09 16:17:27.630034+00","2024-09-09 16:17:27.627224+00"
"338","HERCULES","T3244","Av. Hércules Ote. 202A, Hercules, 76069 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/2CKWkfVv6HNTQZUu7","2024-09-09","2024-09-09 22:16:26.447613+00","2024-09-09 22:16:26.445189+00"
"339","MANSIONES","T2902","C. Hacienda Montenegro 21-1, Mansiones del Valle, 76185 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/2BMj7tKfZiRC7dwS8","2024-09-09","2024-09-09 22:20:21.315228+00","2024-09-09 22:20:21.312666+00"
"368","San idelfonso","2150","QRO 330, 76887 San Ildefonso Tultepec, Qro.","https://maps.app.goo.gl/1qhHxGGABvFZFkrR8","2024-09-10","2024-09-11 05:53:05.909617+00","2024-09-11 05:53:05.905217+00"
"401","FELIPE ANGELES","1927","C. Felipe Ángeles 30, España, 76158 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/KtzPykfK2RifVewM8","2024-09-11","2024-09-12 05:55:53.083554+00","2024-09-12 05:55:53.077899+00"
"434","MERCADO DE ABASTOS","2067","Pl. Zimapán, Plazas del Sol 3ra Secc, 76099 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/jzgTv3XyR8bqM9nE7","2024-09-12","2024-09-13 05:27:00.758713+00","2024-09-13 05:27:00.751064+00"
"435","MERCADO DE ABASTOS","2067","Pl. Zimapán, Plazas del Sol 3ra Secc, 76099 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/jzgTv3XyR8bqM9nE7","2024-09-12","2024-09-13 05:29:14.097762+00","2024-09-13 05:29:14.094207+00"
"467","MERCA  JUAREZ","2058","Betania, 76807 San Juan del Río, Qro.","https://maps.app.goo.gl/YhiGkzhnr73kMo2V6","2024-09-13","2024-09-13 10:36:47.014832+00","2024-09-13 10:36:47.008487+00"
"500","PUEBLITO 2","2682","Josefa Ortiz de Domínguez 100, El Pueblito, 76900 El Pueblito, Qro.","https://maps.app.goo.gl/oSsiCTfJFy1Bu5mh9","2024-09-14","2024-09-14 08:57:42.043956+00","2024-09-14 08:57:42.039694+00"
"533","LAZARO CARDENAS","3123","Prol. Calle 27 186, Bosques del Cimatario, 76085 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/Ycyep9zBRwBpPz8PA","2024-09-14","2024-09-14 13:17:44.525195+00","2024-09-14 13:17:44.519327+00"
"566","BALVANERA 2","T2562","Av. Paseo de Balvanera 2231a, Fuentes De Balvanera, 38186 Fuentes de Balvanera, Gto.","https://goo.gl/maps/37REBtoXLmd4kMfA8","2024-09-16","2024-09-17 04:49:05.264299+00","2024-09-17 04:49:05.259535+00"
"599","LOS OLVERA","2903","Calle Naranjo, LOS OLVERA","https://maps.app.goo.gl/7nxWZYKrHyCmXbT76","2024-09-17","2024-09-17 09:28:57.668779+00","2024-09-17 09:28:57.663533+00"
"600","SAN JOSE EL ALTO 3","2683","Carr. Querétaro - Chichimequillas 764-710, San Jose el Alto, 76238 San José el Alto, Qro.","https://maps.app.goo.gl/RUAna4qxSVVymzyBA","2024-09-17","2024-09-17 09:37:33.725367+00","2024-09-17 09:37:33.722459+00"
"601","BALVANERA","965","Lt 17 Mz 2 cda Artiagas Av. Antonio Plaza. Fracc. Fuentes de Balvanera, Supermanzana Mpo, Gdre, Gto.","https://maps.app.goo.gl/HEEZBdm7vnsydxYz9","2024-09-17","2024-09-17 09:48:31.42941+00","2024-09-17 09:48:31.426417+00"
"602","TARAHUMARAS","2289","C. Tarahumaras 607, Cerrito Colorado, 76116 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/585fs1yJF9qkoTxu6","2024-09-17","2024-09-17 10:12:46.203076+00","2024-09-17 10:12:46.187461+00"
"632","SOMBRERETE","T2904","76148 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/fWuqf3VuhnkUQ3zC8","2024-09-19","2024-09-19 16:26:39.607066+00","2024-09-19 16:26:39.602105+00"
"665","el salitre","2312","Vasco de Quiroga 2074, 76127 El Salitre, Qro.","https://maps.app.goo.gl/p71pBAnmKhEst2dm8","2024-09-21","2024-09-21 08:48:18.753548+00","2024-09-21 08:48:18.749+00"
"698","AMEALCO 2","T3210",NULL,"https://maps.app.goo.gl/x8jq44Yguc6a8iHm6","2024-09-30","2024-09-30 17:34:10.621088+00","2024-09-30 17:34:10.616492+00"
"699","MERCA ABASTOS","T2057",NULL,NULL,"2024-09-30","2024-09-30 18:01:04.916553+00","2024-09-30 18:01:04.907003+00"
"731","SANTA MARIA","T3246","HHX3+43M Santa María Magdalena, Querétaro","https://maps.app.goo.gl/LuyTMrvSvJyW9Mf59","2024-10-09","2024-10-09 23:27:09.630474+00","2024-10-09 23:27:09.625689+00"
"764","VALLE VERDE (IRAP)","T1566","CLAVEL NO 4018 FRACC VALLE VERDE IRAPUATO GTO. 36555","https://maps.app.goo.gl/TaD7vqRpKREM3KMBA","2024-10-11","2024-10-11 16:16:05.442733+00","2024-10-11 16:16:05.43748+00"
"797","IRAPUATO SAN JUAN","T1331","SAN JUAN DE RETANA NO. 1523 IRAPUATO GTO 36568","https://maps.app.goo.gl/RTZLdVzVBU2Sa4D49","2024-10-14","2024-10-14 22:42:11.344383+00","2024-10-14 22:42:11.336055+00"
"830","SOLIDARIDAD (IRAP)","T1247","AV. GUANAJUATO 1369 LOS ANGELES IRAPUATO GUANAJUATO 36590","https://maps.app.goo.gl/cm7hs9PuQGHoi4MK8","2024-10-18","2024-10-18 17:27:47.685839+00","2024-10-18 17:27:47.67673+00"
"863","INDEPENDENCIA (IRAP)","T1307","Av Independencia 1404, Alvaro Obregon, 36550 Irapuato, Gto.","https://maps.app.goo.gl/FQ96MhFovhzXb2tk8","2024-10-21","2024-10-21 17:50:05.026301+00","2024-10-21 17:50:04.994588+00"
"896","DOLORES HIDALGO","T2215","Rivera del Río, Centro, 37800 Dolores Hidalgo Cuna de la Independencia Nacional, Gto.","https://maps.app.goo.gl/UE7bJktjf6iVQrMz5","2024-11-06","2024-11-07 01:51:48.88262+00","2024-11-07 01:51:48.876486+00"
"929","DOLORES HGO 2","2225","Rivera del Río, Centro, 37800 Dolores Hidalgo Cuna de la Independencia Nacional, Gto.","https://maps.app.goo.gl/iPfCYGKhJebiFVVj7","2024-11-07","2024-11-07 07:23:52.694755+00","2024-11-07 07:23:52.688158+00"
